dQP,PRED_MODE,PU_SIZE,BITS,DISTORTION,BEST_COST,BEST_BINS,SIDE_INFO,SAD,MSE,COST_2Nx2N,COST_MSM,COST_2NxN,COST_Nx2N,RATIO_2Nx2N-MSM,REL_RATIO_2Nx2N-MSM,RATIO_BEST_2Nx2N,RATIO_BEST-MSM,REL_RATIO_BEST-MSM,TU_DEPTH,CBF,NON-Z-COEFF,REF_IDX,MV_MOD_INT,MV_MOD_FRAC,PREDMV_MOD_INT,PREDMV_MOD_FRAC,MVD_MOD_INT,MVD_MOD_FRAC,MVP_IDX,INTER_DIR,FME,COLOC_SPLIT,UP_SPLIT,LEFT_SPLIT,UPLEFT_SPLIT,UPRIGHT_SPLIT,CTX_SPLIT,COLOC_DEPTH,UP_DEPTH,LEFT_DEPTH,UPLEFT_DEPTH,UPRIGHT_DEPTH,CTX_DEPTH,AVG_NEIGH_DEPTH,SPLIT
3,2,7,105,51967,59095.6,1,0.120628,11459,12.989,62777.9,73860,63577.3,59317.5,0.849958,0.150042,0.941343,0.800102,0.199898,1,1,1,0,32.1403,0.559017,32.1403,0.559017,0,0,-1,3,2,1,0,0,0,0,1,0.5,0,0,0,0,0.083333,0.282051,0
3,1,5,15,47842,48860.4,1,0.020842,9701,10.5085,52339.2,49342,49312.5,51289.8,1.06074,0.060743,0.933533,0.990239,0.009761,0,0,1,0,32.1403,0.559017,32.1403,0.559017,0,0,-1,3,2,1,0,0,0,0,1,1,0,0,0,0,0.166667,0.333333,0
4,0,0,4,28693,29387.5,1,0.023634,7879,6.2146,32483.3,29387.5,31082.2,31004.6,1.10534,0.105343,0.904696,1,0,0,0,1,0,16.0312,0,16.0312,0,0,0,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,1,28501,28674.6,1,0.006055,7643,5.94116,33219.5,28674.6,32169.9,30663.1,1.1585,0.158497,0.863187,1,0,0,0,1,0,17.0294,0.901388,17.0294,0.901388,0,0,-1,3,2,1,0,0,0,0,1,0.5,0,0,0,0,0.083333,0.166667,0
4,0,0,5,34744,35612.2,1,0.024378,8502,7.55908,40051,35438.5,37259.9,37874.9,1.13015,0.130154,0.889171,1.0049,0.0049,0,0,2,0,16.1245,0.559017,16.1245,0.559017,0,0,-1,3,2,1,0,1,0,0,2,1,0,1,0,0,0.333333,0.423077,0
4,2,7,42,41975,49267.6,1,0.148021,12972,17.1885,62526.3,59804.3,50885.2,60846.2,1.04551,0.045515,0.78795,0.823813,0.176187,1,1,1,0,18.0278,0.25,18.0278,0.25,0,0,-1,3,2,2,0,0,0,0,2,1.5,0,0,0,0,0.25,0.557895,0
3,0,0,6,51720,52127.3,1,0.007814,9681,10.3274,52331,52059.5,52738.4,52398.9,1.00522,0.005216,0.996108,1.0013,0.001304,0,0,2,0,32.1403,0.559017,32.1403,0.559017,0,0,-1,3,2,2,0,1,1,0,4,1,0,1,2,0,0.666667,0.944712,0
1,2,5,142,27389,29919.5,1,0.084577,8406,6.79248,31749.2,33565.4,30763.4,32564.3,0.945892,0.054108,0.942368,0.891379,0.108621,2,1,1,1,249.339,0.75,246.398,0.901388,3.16228,0.790569,1,3,2,1,0,0,0,0,1,1,0,0,0,0,0.2,0.4,0
4,1,5,8,42728,44117.1,1,0.031486,9213,8.70142,56055,46476.8,44280.1,47580,1.20609,0.206086,0.787032,0.949228,0.050772,0,0,2,1,49.163,0.25,49.163,0.25,0,0,-1,3,2,1,0,0,1,0,2,0.5,0,0,1,0,0.25,0.47619,0
4,0,0,0,31318,31318,1,0,8228,6.67773,32351.2,31318,32863.1,33566.8,1.03299,0.032992,0.968062,1,0,0,0,2,0,15.0333,0.25,15.0333,0.25,0,0,-1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,7,36815,37290.2,1,0.012744,8422,7.18555,40370.3,37222.3,37426,37561.8,1.08457,0.08457,0.923706,1.00182,0.001824,0,0,1,0,32,0,32,0,0,0,-1,3,0,1,1,1,0,1,4,1,1,1,0,1,0.666667,0.717949,0
4,0,0,0,30515,30515,1,0,7895,6.21655,34645.8,30515,32251.3,32540.3,1.13537,0.135371,0.880769,1,0,0,0,1,0,17.0294,0.25,17.0294,0.25,0,0,-1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,1,32221,32288.9,1,0.002103,8142,6.73633,33768.1,32288.9,32998.4,32899.9,1.04581,0.045811,0.956196,1,0,0,0,1,0,33.0606,1.06066,33.0606,1.06066,0,0,-1,3,2,1,0,0,0,0,1,0.5,0,0,0,0,0.083333,0.166667,0
3,0,0,1,45420,45487.9,1,0.001493,9513,9.35034,46807.6,45420,46827,47979.9,1.03055,0.030551,0.971806,1.0015,0.001495,0,0,1,0,31.0161,0.75,31.0161,0.75,0,0,-1,3,2,1,1,0,0,1,3,1,1,0,0,1,0.5,0.738866,0
2,0,0,1,28501,28551.9,1,0.001782,8040,6.4585,29209.1,28551.9,29162.6,29451.3,1.02302,0.023017,0.977501,1,0,0,0,1,0,65.123,0.901388,65.123,0.901388,0,0,-1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,3,36314,36834.9,1,0.014142,8582,7.60303,40703.6,36661.3,37271.7,39890.6,1.11026,0.110261,0.904955,1.00474,0.004736,0,0,1,0,14,0.75,14,0.75,0,0,-1,3,2,1,0,1,0,0,2,0.5,0,1,0,0,0.25,0.333333,0
2,1,4,27,27101,28475.1,1,0.048255,7657,6.01831,28596.6,38741.5,29224.9,28954.9,0.738139,0.261861,0.99575,0.735001,0.264999,0,0,6,0,64.0078,0.790569,64.0078,0.790569,0,0,-1,3,2,1,0,0,0,0,1,0.5,0,0,0,0,0.083333,0.479167,0
3,0,0,2,55442,55577.8,1,0.002443,10331,11.1238,64512.3,55509.9,55985.1,57838,1.16218,0.162176,0.861507,1.00122,0.001223,0,0,6,0,34.0588,0.790569,34.0588,0.790569,0,0,-1,3,2,2,0,0,0,0,2,1,0,0,0,0,0.166667,0.659091,0
4,1,6,10,48988,50724.3,1,0.034231,10035,10.552,57454.2,51289.9,53327.9,50780,1.12019,0.120186,0.882865,0.988973,0.011027,0,0,1,0,15.0333,0.5,15.0333,0.5,0,0,-1,3,1,2,0,0,0,0,2,1,0,0,0,0,0.166667,0.40625,0
4,0,0,1,23874,24047.6,1,0.00722,7122,5.06494,26077.5,24047.6,27263.9,25721.6,1.08441,0.084411,0.92216,1,0,0,0,1,0,18.1108,0.559017,18.1108,0.559017,0,0,-1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,7,27,44740,49428.1,1,0.094847,10247,10.3469,78856,81679.6,75601.6,49955,0.965431,0.034569,0.626815,0.605147,0.394853,0,0,2,-1,0,0,0,0,0,0,-1,2,0,1,1,1,1,1,5,0.5,1,1,1,1,0.75,1.12217,0
3,1,0,26,22867,24632.2,1,0.071661,6960,4.88037,24632.2,25444.8,25595.1,26064.3,0.968064,0.031936,1,0.968064,0.031936,0,0,1,0,34.1321,0.901388,33.1361,0.559017,1,0.353553,0,3,2,1,0,0,0,0,1,0.5,0,0,0,0,0.083333,0.333333,0
4,0,0,3,43026,43546.9,1,0.011962,8981,7.96997,46999.9,43546.9,46322.6,44963,1.07929,0.079295,0.926531,1,0,0,0,1,0,15.0333,0.75,15.0333,0.75,0,0,-1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0.289474,0
4,0,0,1,27605,27778.6,1,0.006251,7682,5.89844,31102.6,27605,29611.2,29095,1.1267,0.126701,0.89313,1.00629,0.00629,0,0,1,0,16.0312,0.901388,16.0312,0.901388,0,0,-1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,5,142,61374,71014.6,1,0.135755,11078,12.3247,71983.7,81577.7,71834,72401.6,0.882394,0.117606,0.986537,0.870514,0.129486,2,1,5,-1,0,0,0,0,0,0,-1,2,0,2,1,1,1,1,6,1,2,1,2,2,1.33333,1.61618,0
4,0,0,7,33037,34252.4,1,0.035485,8305,6.83765,38954,33905.2,35597,35973.5,1.14891,0.14891,0.879305,1.01024,0.010242,0,0,1,0,18,0.5,18,0.5,0,0,-1,3,1,2,1,1,0,1,5,1,1,1,0,1,0.666667,1.24053,0
4,0,0,1,24455,24628.6,1,0.00705,7106,5.13769,28878.2,24628.6,26538.6,26673.6,1.17255,0.172546,0.852845,1,0,0,0,1,0,17.0294,0.707107,17.0294,0.707107,0,0,-1,3,1,1,0,0,0,0,1,0.5,0,0,0,0,0.083333,0.166667,0
4,0,0,0,25904,25904,1,0,7384,5.51269,30101.6,25904,28134.2,27814,1.16204,0.162044,0.860553,1,0,0,0,1,0,19.0263,0.5,19.0263,0.5,0,0,-1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,6,32,45812,47984.5,1,0.045275,10283,12.1482,48636.3,50000.8,50408.1,49999,0.97271,0.02729,0.986599,0.959675,0.040325,0,0,11,0,46,0.25,46,0.25,0,0,-1,3,2,2,0,0,0,0,2,1.5,0,0,0,0,0.25,0.464912,0
4,1,0,27,49815,54503.1,1,0.086016,9975,10.7073,54503.1,72678.6,63094.3,56878.7,0.749919,0.250081,1,0.749919,0.250081,0,0,3,0,18.1108,0.75,22.0907,0.5,4,0.75,0,3,2,2,0,0,0,0,2,1.5,0,0,0,0,0.25,0.541667,0
4,0,0,2,38456,38803.3,1,0.008949,8609,7.28491,43101.7,38803.3,41049.6,40539.6,1.11078,0.110776,0.900271,1,0,0,0,1,0,17.0294,0.901388,17.0294,0.901388,0,0,-1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,1,26319,26492.6,1,0.006554,7533,5.60181,30251.2,26492.6,29072.8,29305.8,1.14187,0.141873,0.875754,1,0,0,0,1,0,15.0333,0.75,15.0333,0.75,0,0,-1,3,2,0,0,0,1,0,1,0,0,0,1,0,0.166667,0.25641,0
3,0,0,2,23917,24052.8,1,0.005645,7195,5.16186,25652,23984.9,25302,24825.3,1.0695,0.069505,0.937659,1.00283,0.002831,0,0,1,0,33.0606,0.559017,33.0606,0.559017,0,0,-1,3,2,1,0,1,0,0,2,0.5,0,1,0,0,0.25,0.333333,0
4,0,0,0,26530,26530,1,0,7412,5.54736,30232.8,26530,28775.9,28755.9,1.13957,0.139572,0.877522,1,0,0,0,1,0,16,0.5,16,0.5,0,0,-1,3,1,1,0,0,0,0,1,0.5,0,0,0,0,0.083333,0.333333,0
3,1,0,23,36351,37912.5,1,0.041187,8551,7.56763,37912.5,38698.9,38617.8,39035.8,0.979679,0.020321,1,0.979679,0.020321,0,0,1,0,34.0147,0.790569,34.0147,0.901388,1,0.559017,0,3,2,1,0,0,0,0,1,1,0,0,0,0,0.166667,0.309524,0
4,0,0,1,31829,32002.6,1,0.005426,8153,6.61597,36513.1,32002.6,33912.6,33912.6,1.14094,0.140941,0.87647,1,0,0,0,1,0,19.0263,0.5,19.0263,0.5,0,0,-1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,6,160,26412,29263.3,1,0.097435,7808,6.24414,30559.6,33577,30720.9,31199.3,0.910135,0.089865,0.957579,0.871525,0.128475,2,1,3,0,140.032,0.5,140.032,0.5,0,0,-1,3,1,1,1,1,1,1,5,2,3,1,3,3,2.4,1.52912,0
4,0,0,1,36441,36614.6,1,0.004742,9041,8.08179,41306.2,36614.6,38482.4,38640.4,1.12813,0.128133,0.886421,1,0,0,0,2,0,16.0312,1.06066,16.0312,1.06066,0,0,-1,3,2,1,0,0,0,0,1,0.5,0,0,0,0,0.083333,0.2,0
4,0,0,1,24421,24594.6,1,0.00706,7149,5.20386,27348.1,24594.6,26853.5,26504.6,1.11196,0.111956,0.899316,1,0,0,0,1,0,17.0294,0.707107,17.0294,0.707107,0,0,-1,3,1,1,0,0,0,0,1,0.5,0,0,0,0,0.083333,0.166667,0
3,0,0,1,36316,36383.9,1,0.001866,8486,7.19238,42114.5,36383.9,36718.8,36697.8,1.15751,0.157505,0.863928,1,0,0,0,1,0,32,0,32,0,0,0,-1,3,0,2,0,0,1,0,3,1.5,0,0,1,0,0.416667,0.602564,0
3,0,0,1,29032,29099.9,1,0.002333,7874,6.24951,30356.4,29099.9,29846.7,29846.7,1.04318,0.043179,0.958608,1,0,0,0,1,0,31.0161,0.707107,31.0161,0.707107,0,0,-1,3,1,1,0,0,0,0,1,0.5,0,0,0,0,0.083333,0.166667,0
3,0,0,1,26159,26226.9,1,0.002589,7564,5.66553,28034.5,26226.9,27109.5,27109.5,1.06892,0.068922,0.935522,1,0,0,0,1,0,35.1283,0.559017,35.1283,0.559017,0,0,-1,3,2,1,0,0,0,0,1,0.5,0,0,0,0,0.083333,0.166667,0
4,2,2,73,57056,69731.3,1,0.181773,15596,25.332,71051.7,76073,72748.5,69557.6,0.933994,0.066006,0.981415,0.916636,0.083364,2,1,1,1,49.0408,0.5,49.0918,0.353553,1,0.353553,1,3,1,1,0,1,0,0,2,1,0,1,0,0,0.333333,0.5,0
